3.10000e-01	3.90934e+00	-3.76545e+00	6.01171e-01	
3.20000e-01	3.90855e+00	-3.95322e+00	6.19950e-01	
3.30000e-01	3.89840e+00	-4.14033e+00	6.38691e-01	
3.40000e-01	3.87895e+00	-4.32634e+00	6.57395e-01	
3.50000e-01	3.85028e+00	-4.51077e+00	6.76062e-01	
3.60000e-01	3.81251e+00	-4.69317e+00	6.94691e-01	
3.70000e-01	3.76576e+00	-4.87310e+00	7.13283e-01	
3.80000e-01	3.71019e+00	-5.05011e+00	7.31838e-01	
3.90000e-01	3.64597e+00	-5.22378e+00	7.50356e-01	
4.00000e-01	3.57330e+00	-5.39368e+00	7.68837e-01	
4.10000e-01	3.49238e+00	-5.55940e+00	7.87280e-01	
4.20000e-01	3.40347e+00	-5.72055e+00	8.05687e-01	
4.30000e-01	3.30680e+00	-5.87674e+00	8.24058e-01	
4.40000e-01	3.20266e+00	-6.02760e+00	8.42391e-01	
4.50000e-01	3.09133e+00	-6.17278e+00	8.60688e-01	
4.60000e-01	2.97312e+00	-6.31193e+00	8.78949e-01	
4.70000e-01	2.84836e+00	-6.44474e+00	8.97172e-01	
4.80000e-01	2.71737e+00	-6.57089e+00	9.15360e-01	
4.90000e-01	2.58052e+00	-6.69010e+00	9.33511e-01	
5.00000e-01	2.43816e+00	-6.80209e+00	9.51626e-01	
5.10000e-01	2.29068e+00	-6.90662e+00	9.69704e-01	
5.20000e-01	2.13847e+00	-7.00346e+00	9.87747e-01	
5.30000e-01	1.98192e+00	-7.09239e+00	1.00575e+00	
5.40000e-01	1.82144e+00	-7.17322e+00	1.02372e+00	
5.50000e-01	1.65745e+00	-7.24579e+00	1.04166e+00	
5.60000e-01	1.49037e+00	-7.30994e+00	1.05956e+00	
5.70000e-01	1.32064e+00	-7.36555e+00	1.07742e+00	
5.80000e-01	1.14868e+00	-7.41251e+00	1.09525e+00	
5.90000e-01	9.74941e-01	-7.45074e+00	1.11304e+00	
6.00000e-01	7.99856e-01	-7.48018e+00	1.13080e+00	
6.10000e-01	6.23871e-01	-7.50080e+00	1.14852e+00	
6.20000e-01	4.47429e-01	-7.51257e+00	1.16620e+00	
6.30000e-01	2.70972e-01	-7.51550e+00	1.18385e+00	
6.40000e-01	9.49418e-02	-7.50961e+00	1.20147e+00	
6.50000e-01	-8.02237e-02	-7.49497e+00	1.21905e+00	
6.60000e-01	-2.54090e-01	-7.47164e+00	1.23659e+00	
6.70000e-01	-4.26229e-01	-7.43971e+00	1.25410e+00	
6.80000e-01	-5.96217e-01	-7.39930e+00	1.27157e+00	
6.90000e-01	-7.63637e-01	-7.35054e+00	1.28901e+00	
7.00000e-01	-9.28082e-01	-7.29359e+00	1.30642e+00	
7.10000e-01	-1.08915e+00	-7.22862e+00	1.32379e+00	
7.20000e-01	-1.24646e+00	-7.15583e+00	1.34112e+00	
7.30000e-01	-1.39962e+00	-7.07542e+00	1.35842e+00	
7.40000e-01	-1.54828e+00	-6.98764e+00	1.37569e+00	
7.50000e-01	-1.69208e+00	-6.89273e+00	1.39292e+00	
7.60000e-01	-1.83068e+00	-6.79096e+00	1.41012e+00	
7.70000e-01	-1.96375e+00	-6.68260e+00	1.42728e+00	
7.80000e-01	-2.09098e+00	-6.56795e+00	1.44441e+00	
7.90000e-01	-2.21208e+00	-6.44733e+00	1.46150e+00	
8.00000e-01	-2.32678e+00	-6.32106e+00	1.47856e+00	
8.10000e-01	-2.43480e+00	-6.18949e+00	1.49559e+00	
8.20000e-01	-2.53591e+00	-6.05295e+00	1.51258e+00	
8.30000e-01	-2.62988e+00	-5.91180e+00	1.52954e+00	
8.40000e-01	-2.71650e+00	-5.76644e+00	1.54646e+00	
8.50000e-01	-2.79560e+00	-5.61722e+00	1.56335e+00	
8.60000e-01	-2.86699e+00	-5.46454e+00	1.58021e+00	
8.70000e-01	-2.93054e+00	-5.30879e+00	1.59703e+00	
8.80000e-01	-2.98611e+00	-5.15038e+00	1.61382e+00	
8.90000e-01	-3.03360e+00	-4.98972e+00	1.63058e+00	
9.00000e-01	-3.07292e+00	-4.82720e+00	1.64730e+00	
9.10000e-01	-3.10401e+00	-4.66325e+00	1.66399e+00	
9.20000e-01	-3.12682e+00	-4.49829e+00	1.68064e+00	
9.30000e-01	-3.14132e+00	-4.33272e+00	1.69726e+00	
9.40000e-01	-3.14753e+00	-4.16696e+00	1.71385e+00	
9.50000e-01	-3.14544e+00	-4.00144e+00	1.73041e+00	
9.60000e-01	-3.13510e+00	-3.83655e+00	1.74693e+00	
9.70000e-01	-3.11658e+00	-3.67272e+00	1.76342e+00	
9.80000e-01	-3.08994e+00	-3.51034e+00	1.77988e+00	
9.90000e-01	-3.05529e+00	-3.34981e+00	1.79630e+00	
1.00000e+00	-3.01274e+00	-3.19154e+00	1.81269e+00	
1.01000e+00	-2.96244e+00	-3.03590e+00	1.82905e+00	
1.02000e+00	-2.90454e+00	-2.88327e+00	1.84538e+00	
1.03000e+00	-2.83921e+00	-2.73403e+00	1.86167e+00	
1.04000e+00	-2.76665e+00	-2.58854e+00	1.87793e+00	
1.05000e+00	-2.68707e+00	-2.44713e+00	1.89416e+00	
1.06000e+00	-2.60069e+00	-2.31015e+00	1.91035e+00	
1.07000e+00	-2.50777e+00	-2.17793e+00	1.92652e+00	
1.08000e+00	-2.40854e+00	-2.05076e+00	1.94265e+00	
1.09000e+00	-2.30330e+00	-1.92896e+00	1.95875e+00	
1.10000e+00	-2.19233e+00	-1.81281e+00	1.97481e+00	
1.11000e+00	-2.07592e+00	-1.70257e+00	1.99085e+00	
1.12000e+00	-1.95438e+00	-1.59849e+00	2.00685e+00	
1.13000e+00	-1.82806e+00	-1.50081e+00	2.02282e+00	
1.14000e+00	-1.69727e+00	-1.40975e+00	2.03876e+00	
1.15000e+00	-1.56236e+00	-1.32551e+00	2.05466e+00	
1.16000e+00	-1.42369e+00	-1.24827e+00	2.07054e+00	
1.17000e+00	-1.28161e+00	-1.17820e+00	2.08638e+00	
1.18000e+00	-1.13650e+00	-1.11544e+00	2.10219e+00	
1.19000e+00	-9.88737e-01	-1.06013e+00	2.11797e+00	
1.20000e+00	-8.38690e-01	-1.01236e+00	2.13372e+00	
1.21000e+00	-6.86747e-01	-9.72234e-01	2.14944e+00	
1.22000e+00	-5.33296e-01	-9.39817e-01	2.16512e+00	
1.23000e+00	-3.78725e-01	-9.15159e-01	2.18078e+00	
1.24000e+00	-2.23427e-01	-8.98291e-01	2.19640e+00	
1.25000e+00	-6.77911e-02	-8.89224e-01	2.21199e+00	
1.26000e+00	8.77920e-02	-8.87949e-01	2.22755e+00	
1.27000e+00	2.42934e-01	-8.94439e-01	2.24308e+00	
1.28000e+00	3.97248e-01	-9.08646e-01	2.25858e+00	
1.29000e+00	5.50353e-01	-9.30504e-01	2.27405e+00	
1.30000e+00	7.01872e-01	-9.59927e-01	2.28948e+00	
1.31000e+00	8.51430e-01	-9.96813e-01	2.30489e+00	
1.32000e+00	9.98664e-01	-1.04104e+00	2.32026e+00	
1.33000e+00	1.14321e+00	-1.09247e+00	2.33561e+00	
1.34000e+00	1.28473e+00	-1.15094e+00	2.35092e+00	
1.35000e+00	1.42287e+00	-1.21627e+00	2.36621e+00	
1.36000e+00	1.55730e+00	-1.28829e+00	2.38146e+00	
1.37000e+00	1.68771e+00	-1.36678e+00	2.39668e+00	
1.38000e+00	1.81377e+00	-1.45152e+00	2.41187e+00	
1.39000e+00	1.93520e+00	-1.54227e+00	2.42703e+00	
1.40000e+00	2.05171e+00	-1.63878e+00	2.44216e+00	
1.41000e+00	2.16303e+00	-1.74080e+00	2.45726e+00	
1.42000e+00	2.26890e+00	-1.84803e+00	2.47233e+00	
1.43000e+00	2.36907e+00	-1.96019e+00	2.48737e+00	
1.44000e+00	2.46333e+00	-2.07699e+00	2.50238e+00	
1.45000e+00	2.55145e+00	-2.19811e+00	2.51736e+00	
1.46000e+00	2.63325e+00	-2.32324e+00	2.53231e+00	
1.47000e+00	2.70854e+00	-2.45203e+00	2.54724e+00	
1.48000e+00	2.77716e+00	-2.58417e+00	2.56213e+00	
1.49000e+00	2.83897e+00	-2.71930e+00	2.57699e+00	
1.50000e+00	2.89383e+00	-2.85707e+00	2.59182e+00	
1.51000e+00	2.94165e+00	-2.99713e+00	2.60662e+00	
1.52000e+00	2.98233e+00	-3.13913e+00	2.62139e+00	
1.53000e+00	3.01579e+00	-3.28269e+00	2.63613e+00	
1.54000e+00	3.04198e+00	-3.42745e+00	2.65085e+00	
1.55000e+00	3.06086e+00	-3.57305e+00	2.66553e+00	
1.56000e+00	3.07243e+00	-3.71913e+00	2.68018e+00	
1.57000e+00	3.07666e+00	-3.86530e+00	2.69481e+00	
1.58000e+00	3.07360e+00	-4.01121e+00	2.70941e+00	
1.59000e+00	3.06326e+00	-4.15649e+00	2.72397e+00	
1.60000e+00	3.04572e+00	-4.30079e+00	2.73851e+00	
1.61000e+00	3.02103e+00	-4.44374e+00	2.75302e+00	
1.62000e+00	2.98929e+00	-4.58500e+00	2.76750e+00	
1.63000e+00	2.95061e+00	-4.72422e+00	2.78195e+00	
1.64000e+00	2.90511e+00	-4.86105e+00	2.79637e+00	
1.65000e+00	2.85294e+00	-4.99518e+00	2.81076e+00	
1.66000e+00	2.79424e+00	-5.12626e+00	2.82513e+00	
1.67000e+00	2.72919e+00	-5.25399e+00	2.83946e+00	
1.68000e+00	2.65799e+00	-5.37806e+00	2.85377e+00	
1.69000e+00	2.58082e+00	-5.49818e+00	2.86805e+00	
1.70000e+00	2.49792e+00	-5.61406e+00	2.88230e+00	
1.71000e+00	2.40951e+00	-5.72543e+00	2.89652e+00	
1.72000e+00	2.31582e+00	-5.83202e+00	2.91071e+00	
1.73000e+00	2.21713e+00	-5.93360e+00	2.92488e+00	
1.74000e+00	2.11368e+00	-6.02993e+00	2.93901e+00	
1.75000e+00	2.00577e+00	-6.12078e+00	2.95312e+00	
1.76000e+00	1.89368e+00	-6.20596e+00	2.96720e+00	
1.77000e+00	1.77770e+00	-6.28526e+00	2.98125e+00	
1.78000e+00	1.65815e+00	-6.35853e+00	2.99527e+00	
1.79000e+00	1.53532e+00	-6.42559e+00	3.00927e+00	
1.80000e+00	1.40955e+00	-6.48631e+00	3.02324e+00	
1.81000e+00	1.28116e+00	-6.54056e+00	3.03718e+00	
1.82000e+00	1.15048e+00	-6.58823e+00	3.05109e+00	
1.83000e+00	1.01785e+00	-6.62923e+00	3.06497e+00	
1.84000e+00	8.83603e-01	-6.66348e+00	3.07883e+00	
1.85000e+00	7.48083e-01	-6.69092e+00	3.09266e+00	
1.86000e+00	6.11633e-01	-6.71151e+00	3.10646e+00	
1.87000e+00	4.74600e-01	-6.72523e+00	3.12023e+00	
1.88000e+00	3.37326e-01	-6.73207e+00	3.13398e+00	
1.89000e+00	2.00157e-01	-6.73204e+00	3.14769e+00	
1.90000e+00	6.34351e-02	-6.72517e+00	3.16139e+00	
1.91000e+00	-7.25008e-02	-6.71150e+00	3.17505e+00	
1.92000e+00	-2.07314e-01	-6.69110e+00	3.18869e+00	
1.93000e+00	-3.40672e-01	-6.66404e+00	3.20229e+00	
1.94000e+00	-4.72247e-01	-6.63041e+00	3.21588e+00	
1.95000e+00	-6.01717e-01	-6.59033e+00	3.22943e+00	
1.96000e+00	-7.28769e-01	-6.54392e+00	3.24296e+00	
1.97000e+00	-8.53093e-01	-6.49133e+00	3.25646e+00	
1.98000e+00	-9.74391e-01	-6.43270e+00	3.26993e+00	
1.99000e+00	-1.09237e+00	-6.36822e+00	3.28338e+00	
2.00000e+00	-1.20675e+00	-6.29806e+00	3.29680e+00	
2.01000e+00	-1.31726e+00	-6.22242e+00	3.31019e+00	
2.02000e+00	-1.42364e+00	-6.14151e+00	3.32356e+00	
2.03000e+00	-1.52564e+00	-6.05556e+00	3.33690e+00	
2.04000e+00	-1.62302e+00	-5.96481e+00	3.35021e+00	
2.05000e+00	-1.71555e+00	-5.86949e+00	3.36350e+00	
2.06000e+00	-1.80303e+00	-5.76986e+00	3.37676e+00	
2.07000e+00	-1.88526e+00	-5.66619e+00	3.38999e+00	
2.08000e+00	-1.96205e+00	-5.55876e+00	3.40320e+00	
2.09000e+00	-2.03324e+00	-5.44785e+00	3.41638e+00	
2.10000e+00	-2.09866e+00	-5.33375e+00	3.42953e+00	
2.11000e+00	-2.15817e+00	-5.21675e+00	3.44266e+00	
2.12000e+00	-2.21166e+00	-5.09716e+00	3.45576e+00	
2.13000e+00	-2.25901e+00	-4.97530e+00	3.46884e+00	
2.14000e+00	-2.30012e+00	-4.85147e+00	3.48189e+00	
2.15000e+00	-2.33493e+00	-4.72599e+00	3.49491e+00	
2.16000e+00	-2.36336e+00	-4.59918e+00	3.50791e+00	
2.17000e+00	-2.38538e+00	-4.47136e+00	3.52088e+00	
2.18000e+00	-2.40095e+00	-4.34286e+00	3.53382e+00	
2.19000e+00	-2.41006e+00	-4.21400e+00	3.54674e+00	
2.20000e+00	-2.41272e+00	-4.08511e+00	3.55964e+00	
2.21000e+00	-2.40893e+00	-3.95650e+00	3.57250e+00	
2.22000e+00	-2.39874e+00	-3.82849e+00	3.58535e+00	
2.23000e+00	-2.38221e+00	-3.70141e+00	3.59816e+00	
2.24000e+00	-2.35938e+00	-3.57557e+00	3.61095e+00	
2.25000e+00	-2.33036e+00	-3.45128e+00	3.62372e+00	
2.26000e+00	-2.29522e+00	-3.32883e+00	3.63646e+00	
2.27000e+00	-2.25410e+00	-3.20854e+00	3.64917e+00	
2.28000e+00	-2.20711e+00	-3.09068e+00	3.66186e+00	
2.29000e+00	-2.15439e+00	-2.97556e+00	3.67453e+00	
2.30000e+00	-2.09610e+00	-2.86343e+00	3.68716e+00	
2.31000e+00	-2.03240e+00	-2.75458e+00	3.69978e+00	
2.32000e+00	-1.96349e+00	-2.64926e+00	3.71236e+00	
2.33000e+00	-1.88954e+00	-2.54772e+00	3.72493e+00	
2.34000e+00	-1.81077e+00	-2.45019e+00	3.73746e+00	
2.35000e+00	-1.72739e+00	-2.35691e+00	3.74998e+00	
2.36000e+00	-1.63963e+00	-2.26810e+00	3.76246e+00	
2.37000e+00	-1.54772e+00	-2.18394e+00	3.77493e+00	
2.38000e+00	-1.45192e+00	-2.10465e+00	3.78737e+00	
2.39000e+00	-1.35247e+00	-2.03039e+00	3.79978e+00	
2.40000e+00	-1.24964e+00	-1.96133e+00	3.81217e+00	
2.41000e+00	-1.14369e+00	-1.89763e+00	3.82453e+00	
2.42000e+00	-1.03492e+00	-1.83942e+00	3.83687e+00	
2.43000e+00	-9.23591e-01	-1.78682e+00	3.84918e+00	
2.44000e+00	-8.10002e-01	-1.73995e+00	3.86147e+00	
2.45000e+00	-6.94444e-01	-1.69889e+00	3.87374e+00	
2.46000e+00	-5.77213e-01	-1.66373e+00	3.88598e+00	
2.47000e+00	-4.58609e-01	-1.63453e+00	3.89819e+00	
2.48000e+00	-3.38933e-01	-1.61134e+00	3.91038e+00	
2.49000e+00	-2.18488e-01	-1.59420e+00	3.92255e+00	
2.50000e+00	-9.75802e-02	-1.58312e+00	3.93469e+00	
2.51000e+00	2.34884e-02	-1.57811e+00	3.94681e+00	
2.52000e+00	1.44414e-01	-1.57915e+00	3.95891e+00	
2.53000e+00	2.64895e-01	-1.58622e+00	3.97098e+00	
2.54000e+00	3.84633e-01	-1.59928e+00	3.98302e+00	
2.55000e+00	5.03331e-01	-1.61827e+00	3.99504e+00	
2.56000e+00	6.20696e-01	-1.64311e+00	4.00704e+00	
2.57000e+00	7.36441e-01	-1.67373e+00	4.01902e+00	
2.58000e+00	8.50284e-01	-1.71003e+00	4.03097e+00	
2.59000e+00	9.61946e-01	-1.75188e+00	4.04289e+00	
2.60000e+00	1.07116e+00	-1.79917e+00	4.05479e+00	
2.61000e+00	1.17766e+00	-1.85175e+00	4.06667e+00	
2.62000e+00	1.28119e+00	-1.90948e+00	4.07853e+00	
2.63000e+00	1.38150e+00	-1.97218e+00	4.09036e+00	
2.64000e+00	1.47837e+00	-2.03968e+00	4.10217e+00	
2.65000e+00	1.57155e+00	-2.11179e+00	4.11395e+00	
2.66000e+00	1.66083e+00	-2.18832e+00	4.12571e+00	
2.67000e+00	1.74601e+00	-2.26905e+00	4.13745e+00	
2.68000e+00	1.82688e+00	-2.35377e+00	4.14916e+00	
2.69000e+00	1.90326e+00	-2.44224e+00	4.16085e+00	
2.70000e+00	1.97499e+00	-2.53424e+00	4.17252e+00	
2.71000e+00	2.04189e+00	-2.62952e+00	4.18416e+00	
2.72000e+00	2.10382e+00	-2.72783e+00	4.19578e+00	
2.73000e+00	2.16065e+00	-2.82891e+00	4.20738e+00	
2.74000e+00	2.21225e+00	-2.93249e+00	4.21895e+00	
2.75000e+00	2.25851e+00	-3.03831e+00	4.23050e+00	
2.76000e+00	2.29935e+00	-3.14610e+00	4.24203e+00	
2.77000e+00	2.33468e+00	-3.25557e+00	4.25353e+00	
2.78000e+00	2.36444e+00	-3.36645e+00	4.26502e+00	
2.79000e+00	2.38856e+00	-3.47845e+00	4.27647e+00	
2.80000e+00	2.40703e+00	-3.59130e+00	4.28791e+00	
2.81000e+00	2.41980e+00	-3.70470e+00	4.29932e+00	
2.82000e+00	2.42688e+00	-3.81836e+00	4.31071e+00	
2.83000e+00	2.42826e+00	-3.93201e+00	4.32208e+00	
2.84000e+00	2.42397e+00	-4.04537e+00	4.33342e+00	
2.85000e+00	2.41404e+00	-4.15814e+00	4.34475e+00	
2.86000e+00	2.39852e+00	-4.27005e+00	4.35604e+00	
2.87000e+00	2.37747e+00	-4.38082e+00	4.36732e+00	
2.88000e+00	2.35096e+00	-4.49018e+00	4.37858e+00	
2.89000e+00	2.31908e+00	-4.59786e+00	4.38981e+00	
2.90000e+00	2.28193e+00	-4.70361e+00	4.40102e+00	
2.91000e+00	2.23963e+00	-4.80716e+00	4.41220e+00	
2.92000e+00	2.19230e+00	-4.90826e+00	4.42337e+00	
2.93000e+00	2.14008e+00	-5.00668e+00	4.43451e+00	
2.94000e+00	2.08312e+00	-5.10217e+00	4.44563e+00	
2.95000e+00	2.02159e+00	-5.19450e+00	4.45673e+00	
2.96000e+00	1.95565e+00	-5.28347e+00	4.46780e+00	
2.97000e+00	1.88548e+00	-5.36887e+00	4.47886e+00	
2.98000e+00	1.81128e+00	-5.45048e+00	4.48989e+00	
2.99000e+00	1.73325e+00	-5.52813e+00	4.50090e+00	
3.00000e+00	1.65161e+00	-5.60164e+00	4.51188e+00	
3.01000e+00	1.56656e+00	-5.67083e+00	4.52285e+00	
3.02000e+00	1.47833e+00	-5.73556e+00	4.53379e+00	
3.03000e+00	1.38717e+00	-5.79568e+00	4.54471e+00	
3.04000e+00	1.29330e+00	-5.85105e+00	4.55561e+00	
3.05000e+00	1.19697e+00	-5.90157e+00	4.56649e+00	
3.06000e+00	1.09844e+00	-5.94711e+00	4.57735e+00	
3.07000e+00	9.97953e-01	-5.98759e+00	4.58818e+00	
3.08000e+00	8.95775e-01	-6.02293e+00	4.59899e+00	
3.09000e+00	7.92165e-01	-6.05306e+00	4.60979e+00	
3.10000e+00	6.87389e-01	-6.07792e+00	4.62056e+00	
3.11000e+00	5.81713e-01	-6.09747e+00	4.63130e+00	
3.12000e+00	4.75404e-01	-6.11169e+00	4.64203e+00	
3.13000e+00	3.68731e-01	-6.12056e+00	4.65274e+00	
3.14000e+00	2.61962e-01	-6.12409e+00	4.66342e+00	
3.15000e+00	1.55364e-01	-6.12227e+00	4.67408e+00	
3.16000e+00	4.92016e-02	-6.11514e+00	4.68472e+00	
3.17000e+00	-5.62603e-02	-6.10275e+00	4.69534e+00	
3.18000e+00	-1.60762e-01	-6.08513e+00	4.70594e+00	
3.19000e+00	-2.64045e-01	-6.06235e+00	4.71652e+00	
3.20000e+00	-3.65857e-01	-6.03450e+00	4.72708e+00	
3.21000e+00	-4.65949e-01	-6.00166e+00	4.73761e+00	
3.22000e+00	-5.64079e-01	-5.96394e+00	4.74813e+00	
3.23000e+00	-6.60009e-01	-5.92144e+00	4.75862e+00	
3.24000e+00	-7.53507e-01	-5.87429e+00	4.76909e+00	
3.25000e+00	-8.44350e-01	-5.82264e+00	4.77954e+00	
3.26000e+00	-9.32322e-01	-5.76662e+00	4.78997e+00	
3.27000e+00	-1.01721e+00	-5.70639e+00	4.80038e+00	
3.28000e+00	-1.09883e+00	-5.64213e+00	4.81077e+00	
3.29000e+00	-1.17697e+00	-5.57400e+00	4.82114e+00	
3.30000e+00	-1.25146e+00	-5.50220e+00	4.83149e+00	
3.31000e+00	-1.32213e+00	-5.42691e+00	4.84181e+00	
3.32000e+00	-1.38881e+00	-5.34835e+00	4.85212e+00	
3.33000e+00	-1.45136e+00	-5.26671e+00	4.86240e+00	
3.34000e+00	-1.50963e+00	-5.18222e+00	4.87267e+00	
3.35000e+00	-1.56350e+00	-5.09509e+00	4.88291e+00	
3.36000e+00	-1.61285e+00	-5.00556e+00	4.89314e+00	
3.37000e+00	-1.65757e+00	-4.91386e+00	4.90334e+00	
3.38000e+00	-1.69758e+00	-4.82023e+00	4.91352e+00	
3.39000e+00	-1.73278e+00	-4.72491e+00	4.92369e+00	
3.40000e+00	-1.76312e+00	-4.62813e+00	4.93383e+00	
3.41000e+00	-1.78853e+00	-4.53016e+00	4.94395e+00	
3.42000e+00	-1.80897e+00	-4.43124e+00	4.95405e+00	
3.43000e+00	-1.82441e+00	-4.33163e+00	4.96414e+00	
3.44000e+00	-1.83483e+00	-4.23156e+00	4.97420e+00	
3.45000e+00	-1.84022e+00	-4.13130e+00	4.98424e+00	
3.46000e+00	-1.84060e+00	-4.03110e+00	4.99426e+00	
3.47000e+00	-1.83598e+00	-3.93120e+00	5.00426e+00	
3.48000e+00	-1.82639e+00	-3.83186e+00	5.01424e+00	
3.49000e+00	-1.81188e+00	-3.73332e+00	5.02421e+00	
3.50000e+00	-1.79249e+00	-3.63582e+00	5.03415e+00	
3.51000e+00	-1.76831e+00	-3.53960e+00	5.04407e+00	
3.52000e+00	-1.73941e+00	-3.44491e+00	5.05397e+00	
3.53000e+00	-1.70588e+00	-3.35196e+00	5.06385e+00	
3.54000e+00	-1.66782e+00	-3.26098e+00	5.07372e+00	
3.55000e+00	-1.62534e+00	-3.17220e+00	5.08356e+00	
3.56000e+00	-1.57858e+00	-3.08583e+00	5.09338e+00	
3.57000e+00	-1.52766e+00	-3.00207e+00	5.10318e+00	
3.58000e+00	-1.47272e+00	-2.92112e+00	5.11297e+00	
3.59000e+00	-1.41393e+00	-2.84318e+00	5.12273e+00	
3.60000e+00	-1.35144e+00	-2.76842e+00	5.13248e+00	
3.61000e+00	-1.28543e+00	-2.69701e+00	5.14220e+00	
3.62000e+00	-1.21606e+00	-2.62914e+00	5.15191e+00	
3.63000e+00	-1.14354e+00	-2.56494e+00	5.16160e+00	
3.64000e+00	-1.06805e+00	-2.50457e+00	5.17126e+00	
3.65000e+00	-9.89792e-01	-2.44816e+00	5.18091e+00	
3.66000e+00	-9.08976e-01	-2.39584e+00	5.19054e+00	
3.67000e+00	-8.25812e-01	-2.34772e+00	5.20015e+00	
3.68000e+00	-7.40517e-01	-2.30390e+00	5.20974e+00	
3.69000e+00	-6.53314e-01	-2.26448e+00	5.21931e+00	
3.70000e+00	-5.64428e-01	-2.22954e+00	5.22886e+00	
3.71000e+00	-4.74087e-01	-2.19914e+00	5.23839e+00	
3.72000e+00	-3.82523e-01	-2.17335e+00	5.24791e+00	
3.73000e+00	-2.89970e-01	-2.15221e+00	5.25740e+00	
3.74000e+00	-1.96662e-01	-2.13575e+00	5.26688e+00	
3.75000e+00	-1.02837e-01	-2.12400e+00	5.27633e+00	
3.76000e+00	-8.72999e-03	-2.11697e+00	5.28577e+00	
3.77000e+00	8.54221e-02	-2.11466e+00	5.29519e+00	
3.78000e+00	1.79384e-01	-2.11705e+00	5.30459e+00	
3.79000e+00	2.72922e-01	-2.12412e+00	5.31397e+00	
3.80000e+00	3.65803e-01	-2.13583e+00	5.32334e+00	
3.81000e+00	4.57799e-01	-2.15214e+00	5.33268e+00	
3.82000e+00	5.48683e-01	-2.17298e+00	5.34201e+00	
3.83000e+00	6.38233e-01	-2.19829e+00	5.35131e+00	
3.84000e+00	7.26229e-01	-2.22798e+00	5.36060e+00	
3.85000e+00	8.12459e-01	-2.26197e+00	5.36987e+00	
3.86000e+00	8.96714e-01	-2.30015e+00	5.37912e+00	
3.87000e+00	9.78791e-01	-2.34240e+00	5.38835e+00	
3.88000e+00	1.05849e+00	-2.38861e+00	5.39757e+00	
3.89000e+00	1.13563e+00	-2.43865e+00	5.40676e+00	
3.90000e+00	1.21003e+00	-2.49237e+00	5.41594e+00	
3.91000e+00	1.28150e+00	-2.54963e+00	5.42510e+00	
3.92000e+00	1.34988e+00	-2.61027e+00	5.43424e+00	
3.93000e+00	1.41502e+00	-2.67412e+00	5.44336e+00	
3.94000e+00	1.47676e+00	-2.74102e+00	5.45247e+00	
3.95000e+00	1.53497e+00	-2.81078e+00	5.46155e+00	
3.96000e+00	1.58950e+00	-2.88321e+00	5.47062e+00	
3.97000e+00	1.64025e+00	-2.95813e+00	5.47967e+00	
3.98000e+00	1.68709e+00	-3.03533e+00	5.48870e+00	
3.99000e+00	1.72994e+00	-3.11463e+00	5.49771e+00	
4.00000e+00	1.76868e+00	-3.19580e+00	5.50671e+00	
4.01000e+00	1.80326e+00	-3.27864e+00	5.51569e+00	
4.02000e+00	1.83358e+00	-3.36294e+00	5.52465e+00	
4.03000e+00	1.85961e+00	-3.44848e+00	5.53359e+00	
4.04000e+00	1.88128e+00	-3.53503e+00	5.54251e+00	
4.05000e+00	1.89857e+00	-3.62239e+00	5.55142e+00	
