0.2 6.00937e-01
0.1 3.52219e-01
0.05 1.71958e-01
0.025 6.51768e-02
0.01 6.33990e-03
0.005 -3.99296e-03
0.0025 -5.20361e-03
0.001 -3.39396e-03
0.0001 -4.16645e-04
0.00001 4.16660e-05 
0.000001 4.16664e-06
